UID,פיילוט,dateTimeCreate,shem_mishpacha_talmid,shem_male_talmid,mosad.code,mosad.teur,kita.code,kita.teur,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9
STU0820,פיילוט ב,2024-10-09 17:01:00,פרץ,שון,1006,בית ספר נעמן עכו,י1,כיתה י׳1,2,1,2,3,1,2,1,1,1
STU0821,פיילוט ב,2024-09-09 10:24:00,מזרחי,מיכל,1004,בית ספר דה שליט רחובות,יב1,כיתה יב׳1,4,3,4,3,4,4,1,3,3
STU0822,פיילוט ג,2025-02-03 15:42:00,בן דוד,הדס,1004,בית ספר דה שליט רחובות,יא1,כיתה יא׳1,4,3,4,2,4,5,1,4,1
STU0823,פיילוט ב,2024-09-30 11:28:00,אלמוג,ליאור,1008,בית ספר עמל פתח תקווה,י1,כיתה י׳1,5,4,4,4,4,3,3,5,4
STU0824,פיילוט ג,2025-01-24 10:59:00,בן יוסף,אייל,1002,בית ספר ריאלי חיפה,י1,כיתה י׳1,2,2,4,2,4,3,2,3,1
STU0825,פיילוט ג,2024-12-17 16:09:00,שלום,ניר,1007,תיכון מקיף גבעתיים,יא2,כיתה יא׳2,1,2,2,2,1,3,1,1,1
STU0826,פיילוט ב,2024-10-03 08:53:00,אלמוג,נועה,1004,בית ספר דה שליט רחובות,ט2,כיתה ט׳2,3,3,5,4,5,4,4,5,3
STU0827,פיילוט א,2024-11-15 09:21:00,ברק,גלית,1003,תיכון הרצליה תל אביב,ט1,כיתה ט׳1,4,2,3,2,2,4,3,4,1
STU0828,פיילוט א,2025-01-01 10:46:00,אברהם,גלית,1002,בית ספר ריאלי חיפה,יא2,כיתה יא׳2,5,4,5,4,5,3,5,5,4
STU0829,פיילוט א,2025-01-09 17:17:00,פרץ,אייל,1002,בית ספר ריאלי חיפה,ט2,כיתה ט׳2,3,1,3,3,1,3,1,2,1
STU0830,פיילוט ב,2024-11-21 10:09:00,לוי,רונית,1005,תיכון עירוני ד׳ תל אביב,י2,כיתה י׳2,5,5,5,5,5,3,4,5,4
STU0831,פיילוט ב,2025-01-03 15:14:00,אברהם,גיל,1007,תיכון מקיף גבעתיים,יא1,כיתה יא׳1,4,2,2,2,3,3,1,3,2
STU0832,פיילוט א,2025-02-01 08:57:00,בן יוסף,יונתן,1005,תיכון עירוני ד׳ תל אביב,יא1,כיתה יא׳1,5,4,4,3,4,4,5,4,3
STU0833,פיילוט ב,2024-12-26 12:58:00,פרץ,אורי,1004,בית ספר דה שליט רחובות,ט1,כיתה ט׳1,4,3,5,5,5,4,4,5,3
STU0834,פיילוט ב,2024-10-27 09:20:00,אברהם,הדס,1008,בית ספר עמל פתח תקווה,י2,כיתה י׳2,3,3,5,5,5,2,4,4,5
STU0835,פיילוט ב,2024-09-26 16:20:00,פרידמן,יונתן,1006,בית ספר נעמן עכו,י1,כיתה י׳1,3,2,3,1,2,4,1,1,1
STU0836,פיילוט ג,2024-10-09 15:52:00,אברהם,ניר,1001,בית ספר אורט נהריה,יא2,כיתה יא׳2,3,3,5,4,4,4,3,5,4
STU0837,פיילוט א,2025-01-21 17:13:00,אברהם,יוסף,1005,תיכון עירוני ד׳ תל אביב,ט2,כיתה ט׳2,1,2,3,3,1,2,1,1,1
STU0838,פיילוט ב,2024-10-17 12:53:00,שמש,גיל,1007,תיכון מקיף גבעתיים,יא2,כיתה יא׳2,2,2,3,1,2,3,1,3,2
STU0839,פיילוט ג,2024-12-17 15:20:00,שמש,עמית,1008,בית ספר עמל פתח תקווה,י2,כיתה י׳2,4,2,4,2,3,3,1,2,2
STU0840,פיילוט ב,2025-02-01 14:43:00,שמש,נועה,1002,בית ספר ריאלי חיפה,ט2,כיתה ט׳2,4,1,3,3,3,5,1,3,2
STU0841,פיילוט ג,2024-12-23 14:25:00,דהן,יוסף,1005,תיכון עירוני ד׳ תל אביב,י1,כיתה י׳1,4,3,5,4,5,4,4,5,4
STU0842,פיילוט ג,2025-01-16 11:49:00,פרץ,שון,1005,תיכון עירוני ד׳ תל אביב,י2,כיתה י׳2,4,5,4,4,5,3,3,5,3
STU0843,פיילוט ג,2024-09-17 08:33:00,פרידמן,ליאור,1006,בית ספר נעמן עכו,ט2,כיתה ט׳2,2,3,2,2,2,5,2,3,3
STU0844,פיילוט ג,2024-11-03 08:02:00,כהן,הדס,1004,בית ספר דה שליט רחובות,ט2,כיתה ט׳2,4,1,3,1,3,4,2,2,3
STU0845,פיילוט ב,2024-09-09 12:47:00,פרץ,יעל,1002,בית ספר ריאלי חיפה,יא1,כיתה יא׳1,2,1,3,2,2,3,3,4,1
STU0846,פיילוט ג,2024-09-04 16:38:00,ביטון,אורי,1007,תיכון מקיף גבעתיים,ט2,כיתה ט׳2,3,3,4,5,5,4,5,5,3
STU0847,פיילוט ג,2024-09-26 12:41:00,שלום,ניר,1007,תיכון מקיף גבעתיים,ט2,כיתה ט׳2,3,2,4,3,2,4,2,3,1
STU0848,פיילוט ב,2024-11-02 14:01:00,נחמיאס,יעל,1007,תיכון מקיף גבעתיים,י1,כיתה י׳1,3,4,5,4,5,3,5,5,5
STU0849,פיילוט ג,2025-01-01 17:06:00,גרוס,אדר,1006,בית ספר נעמן עכו,יב1,כיתה יב׳1,1,1,1,3,1,3,1,2,1
STU0850,פיילוט ג,2024-12-13 17:53:00,נחמיאס,הדס,1003,תיכון הרצליה תל אביב,יב1,כיתה יב׳1,3,5,4,3,5,4,3,4,3
STU0851,פיילוט ב,2025-02-01 14:55:00,כהן,תמר,1004,בית ספר דה שליט רחובות,ט1,כיתה ט׳1,4,4,5,4,4,2,4,5,5
STU0852,פיילוט ג,2025-01-10 16:54:00,מזרחי,אורי,1004,בית ספר דה שליט רחובות,יב1,כיתה יב׳1,4,2,3,3,2,4,2,4,2
STU0853,פיילוט א,2024-09-30 08:56:00,אלמוג,ניר,1007,תיכון מקיף גבעתיים,יא2,כיתה יא׳2,2,1,2,3,4,3,1,2,2
STU0854,פיילוט ג,2024-11-15 12:33:00,ברק,שון,1003,תיכון הרצליה תל אביב,יא2,כיתה יא׳2,2,3,4,2,3,3,2,2,2
STU0855,פיילוט ג,2025-02-02 12:30:00,זיו,רונית,1006,בית ספר נעמן עכו,יא1,כיתה יא׳1,3,4,5,5,4,4,5,5,5
STU0856,פיילוט ג,2024-12-30 09:00:00,גרוס,רונית,1006,בית ספר נעמן עכו,יא2,כיתה יא׳2,3,5,5,4,4,3,4,4,3
STU0857,פיילוט א,2024-11-29 16:56:00,שמש,ליאור,1004,בית ספר דה שליט רחובות,יא2,כיתה יא׳2,3,2,2,1,4,4,3,2,1
STU0858,פיילוט ב,2025-01-17 11:04:00,שלום,שירה,1001,בית ספר אורט נהריה,ט2,כיתה ט׳2,3,3,4,2,3,5,2,3,3
STU0859,פיילוט א,2024-11-24 17:49:00,שלום,שון,1002,בית ספר ריאלי חיפה,יא2,כיתה יא׳2,2,2,4,1,2,5,3,4,2
STU0860,פיילוט ג,2024-10-08 10:10:00,נחמיאס,נועה,1005,תיכון עירוני ד׳ תל אביב,יב1,כיתה יב׳1,3,1,1,1,1,2,1,1,2
STU0861,פיילוט א,2024-11-01 16:25:00,שפירא,יעל,1006,בית ספר נעמן עכו,ט1,כיתה ט׳1,5,4,5,5,5,3,4,5,3
STU0862,פיילוט ב,2024-10-07 14:35:00,זיו,ניר,1008,בית ספר עמל פתח תקווה,י1,כיתה י׳1,3,3,2,3,2,3,3,3,3
STU0863,פיילוט א,2024-12-18 11:39:00,בן יוסף,רונית,1005,תיכון עירוני ד׳ תל אביב,יא2,כיתה יא׳2,3,3,3,1,2,4,2,4,2
STU0864,פיילוט א,2024-11-24 09:58:00,אלון,תמר,1007,תיכון מקיף גבעתיים,י1,כיתה י׳1,1,1,2,2,2,2,1,3,1
STU0865,פיילוט ב,2024-11-10 08:36:00,כהן,ניר,1001,בית ספר אורט נהריה,יא1,כיתה יא׳1,5,4,5,4,5,2,5,5,4
STU0866,פיילוט א,2024-10-10 10:55:00,ביטון,מיכל,1008,בית ספר עמל פתח תקווה,י2,כיתה י׳2,4,3,4,1,2,4,1,4,3
STU0867,פיילוט א,2025-02-15 17:47:00,כהן,אדר,1007,תיכון מקיף גבעתיים,יב1,כיתה יב׳1,4,5,5,3,5,2,5,5,3
STU0868,פיילוט א,2024-09-16 09:12:00,בן דוד,שירה,1006,בית ספר נעמן עכו,יא2,כיתה יא׳2,3,1,3,1,2,3,1,3,2
STU0869,פיילוט א,2024-09-01 12:17:00,בן יוסף,ליאור,1005,תיכון עירוני ד׳ תל אביב,ט1,כיתה ט׳1,2,2,4,1,4,5,2,2,3
STU0870,פיילוט ב,2024-09-23 10:20:00,שלום,נועה,1002,בית ספר ריאלי חיפה,י1,כיתה י׳1,4,1,4,2,2,3,1,2,3
STU0871,פיילוט א,2024-10-19 10:19:00,לוי,יעל,1003,תיכון הרצליה תל אביב,יב1,כיתה יב׳1,5,4,5,3,5,2,4,5,5
STU0872,פיילוט ב,2024-11-06 15:16:00,מזרחי,ניר,1005,תיכון עירוני ד׳ תל אביב,ט2,כיתה ט׳2,5,4,5,3,4,3,3,4,4
STU0873,פיילוט ב,2024-10-10 16:36:00,פרידמן,עמית,1006,בית ספר נעמן עכו,יא1,כיתה יא׳1,4,3,3,3,4,3,1,4,2
STU0874,פיילוט ג,2024-10-24 12:13:00,זיו,תמר,1006,בית ספר נעמן עכו,יא2,כיתה יא׳2,2,2,4,3,4,5,2,2,3
STU0875,פיילוט ג,2024-12-06 17:57:00,לוי,אדר,1001,בית ספר אורט נהריה,ט1,כיתה ט׳1,3,1,2,1,1,4,1,2,2
STU0876,פיילוט ב,2024-11-18 10:29:00,בן יוסף,דוד,1002,בית ספר ריאלי חיפה,יא2,כיתה יא׳2,3,4,5,4,5,4,3,4,4
STU0877,פיילוט ג,2024-12-05 17:21:00,נחמיאס,יעל,1001,בית ספר אורט נהריה,י2,כיתה י׳2,4,3,4,2,4,4,2,2,2
STU0878,פיילוט א,2024-10-12 16:10:00,גרוס,שון,1005,תיכון עירוני ד׳ תל אביב,ט1,כיתה ט׳1,3,1,2,2,1,4,1,3,1
STU0879,פיילוט א,2024-10-13 15:00:00,ביטון,רונית,1004,בית ספר דה שליט רחובות,יא1,כיתה יא׳1,5,4,4,3,5,2,4,5,4
STU0880,פיילוט ב,2025-01-21 13:00:00,נחמיאס,דוד,1003,תיכון הרצליה תל אביב,י1,כיתה י׳1,3,3,4,4,4,4,3,4,5
STU0881,פיילוט ב,2024-11-02 09:24:00,ביטון,אדר,1006,בית ספר נעמן עכו,ט1,כיתה ט׳1,4,2,4,1,3,5,2,3,3
STU0882,פיילוט ב,2025-02-19 17:01:00,שמש,שון,1003,תיכון הרצליה תל אביב,י2,כיתה י׳2,4,3,3,3,3,5,1,3,2
STU0883,פיילוט א,2024-10-29 10:31:00,פרידמן,יוסף,1003,תיכון הרצליה תל אביב,יב1,כיתה יב׳1,3,2,4,1,4,5,2,2,3
STU0884,פיילוט ב,2025-02-20 15:02:00,דהן,עמית,1004,בית ספר דה שליט רחובות,י1,כיתה י׳1,4,4,5,3,5,2,4,5,4
STU0885,פיילוט ב,2024-12-13 08:10:00,ברק,שירה,1003,תיכון הרצליה תל אביב,ט2,כיתה ט׳2,3,1,2,1,1,4,2,1,2
STU0886,פיילוט ב,2025-02-10 09:38:00,זיו,הדס,1007,תיכון מקיף גבעתיים,יא2,כיתה יא׳2,4,5,5,4,5,2,4,5,4
STU0887,פיילוט ב,2024-09-21 10:00:00,ברק,גלית,1006,בית ספר נעמן עכו,יב1,כיתה יב׳1,2,2,2,1,1,3,2,2,2
STU0888,פיילוט ג,2024-12-27 13:03:00,כץ,ליאור,1005,תיכון עירוני ד׳ תל אביב,ט2,כיתה ט׳2,3,1,2,1,1,3,1,1,1
STU0889,פיילוט ב,2024-12-24 13:19:00,לוי,שון,1005,תיכון עירוני ד׳ תל אביב,י2,כיתה י׳2,2,1,3,2,1,3,1,2,1
STU0890,פיילוט ג,2024-10-08 15:27:00,דהן,ליאור,1002,בית ספר ריאלי חיפה,י1,כיתה י׳1,5,5,5,3,4,2,5,4,3
STU0891,פיילוט ג,2024-10-08 17:46:00,פרץ,יעל,1008,בית ספר עמל פתח תקווה,יא2,כיתה יא׳2,5,5,5,4,4,2,4,5,3
STU0892,פיילוט ג,2024-09-21 14:07:00,פרידמן,גלית,1002,בית ספר ריאלי חיפה,י1,כיתה י׳1,2,1,2,1,1,4,1,3,2
STU0893,פיילוט ג,2024-11-10 10:17:00,בן דוד,יוסף,1005,תיכון עירוני ד׳ תל אביב,י1,כיתה י׳1,4,1,4,1,3,5,2,2,2
STU0894,פיילוט ג,2024-11-08 15:38:00,ברק,אורי,1007,תיכון מקיף גבעתיים,ט2,כיתה ט׳2,3,1,3,1,2,4,3,2,2
STU0895,פיילוט א,2025-01-29 14:40:00,כץ,אדר,1004,בית ספר דה שליט רחובות,ט2,כיתה ט׳2,2,1,1,3,1,4,2,3,1
STU0896,פיילוט ג,2024-10-24 16:44:00,אברהם,יעל,1007,תיכון מקיף גבעתיים,י2,כיתה י׳2,4,4,5,4,5,2,4,5,4
STU0897,פיילוט א,2025-01-14 13:19:00,גרוס,אדר,1005,תיכון עירוני ד׳ תל אביב,י2,כיתה י׳2,3,1,3,2,2,3,1,1,2
STU0898,פיילוט ב,2024-09-06 12:35:00,נחמיאס,אייל,1008,בית ספר עמל פתח תקווה,יא2,כיתה יא׳2,3,5,5,3,5,3,5,5,4
STU0899,פיילוט א,2024-10-16 10:49:00,שפירא,יונתן,1007,תיכון מקיף גבעתיים,יא1,כיתה יא׳1,4,1,2,2,2,3,1,4,2
STU0900,פיילוט א,2025-02-10 13:32:00,בן יוסף,יונתן,1007,תיכון מקיף גבעתיים,י1,כיתה י׳1,4,2,3,2,4,3,3,4,3
STU0901,פיילוט ב,2024-11-25 15:41:00,אברהם,אורי,1007,תיכון מקיף גבעתיים,ט2,כיתה ט׳2,3,2,3,1,2,4,2,2,3
STU0902,פיילוט ג,2025-02-06 16:05:00,כץ,גלית,1007,תיכון מקיף גבעתיים,יא1,כיתה יא׳1,3,2,2,3,2,5,1,2,3
STU0903,פיילוט ב,2025-02-01 14:35:00,בן דוד,רונית,1007,תיכון מקיף גבעתיים,ט1,כיתה ט׳1,1,1,3,3,1,4,1,2,1
STU0904,פיילוט ב,2024-09-08 11:36:00,זיו,רחל,1003,תיכון הרצליה תל אביב,י2,כיתה י׳2,1,1,2,3,1,3,1,2,1
STU0905,פיילוט ג,2024-11-02 15:46:00,מזרחי,נועה,1004,בית ספר דה שליט רחובות,יא2,כיתה יא׳2,2,1,3,3,4,3,3,3,1
STU0906,פיילוט ג,2025-02-03 16:45:00,כהן,רחל,1001,בית ספר אורט נהריה,יא2,כיתה יא׳2,4,2,3,1,3,4,3,4,1
STU0907,פיילוט ג,2025-02-14 15:27:00,פרץ,אורי,1008,בית ספר עמל פתח תקווה,יב1,כיתה יב׳1,4,4,5,3,5,3,5,5,5
STU0908,פיילוט ב,2024-11-02 15:13:00,דהן,אורי,1003,תיכון הרצליה תל אביב,יב1,כיתה יב׳1,3,1,3,1,1,3,2,2,1
STU0909,פיילוט ג,2024-11-24 15:44:00,דהן,גלית,1006,בית ספר נעמן עכו,יא2,כיתה יא׳2,4,5,5,3,5,3,4,5,4
STU0910,פיילוט א,2024-11-14 12:45:00,אברהם,גלית,1005,תיכון עירוני ד׳ תל אביב,יא1,כיתה יא׳1,1,1,3,2,1,2,1,3,1
STU0911,פיילוט ג,2024-12-08 12:40:00,שמש,נועה,1005,תיכון עירוני ד׳ תל אביב,י2,כיתה י׳2,4,2,2,3,4,3,1,4,2
STU0912,פיילוט ב,2025-01-01 17:57:00,אברהם,ליאור,1004,בית ספר דה שליט רחובות,יא1,כיתה יא׳1,5,3,5,4,5,4,5,5,4
STU0913,פיילוט ג,2025-01-02 14:00:00,מזרחי,אדר,1003,תיכון הרצליה תל אביב,יא1,כיתה יא׳1,4,2,3,2,4,3,3,3,1
STU0914,פיילוט א,2024-12-27 17:58:00,כהן,הדס,1004,בית ספר דה שליט רחובות,י1,כיתה י׳1,3,4,5,5,4,4,3,5,4
STU0915,פיילוט א,2025-01-20 16:54:00,בן יוסף,מיכל,1004,בית ספר דה שליט רחובות,יא2,כיתה יא׳2,4,1,3,3,2,4,3,2,2
STU0916,פיילוט ג,2025-02-24 15:11:00,לוי,שון,1001,בית ספר אורט נהריה,י2,כיתה י׳2,2,1,3,3,2,5,3,2,1
STU0917,פיילוט ב,2024-10-29 11:37:00,שלום,ניר,1005,תיכון עירוני ד׳ תל אביב,יא1,כיתה יא׳1,5,3,5,3,4,4,4,4,3
STU0918,פיילוט ג,2024-10-21 09:34:00,שלום,רונית,1008,בית ספר עמל פתח תקווה,ט1,כיתה ט׳1,4,5,4,3,5,2,4,4,4
STU0919,פיילוט ג,2025-02-05 15:00:00,דהן,עמית,1008,בית ספר עמל פתח תקווה,י1,כיתה י׳1,5,4,4,5,5,4,3,5,5
STU0920,פיילוט ג,2024-11-03 13:17:00,בן יוסף,הדס,1005,תיכון עירוני ד׳ תל אביב,י2,כיתה י׳2,4,5,5,5,5,4,4,5,5
STU0921,פיילוט ב,2024-09-17 14:43:00,גרוס,אורי,1005,תיכון עירוני ד׳ תל אביב,יא2,כיתה יא׳2,3,4,4,4,5,3,4,4,3
STU0922,פיילוט ג,2024-11-21 16:30:00,פרץ,גיל,1008,בית ספר עמל פתח תקווה,י1,כיתה י׳1,3,1,1,1,1,2,1,3,1
STU0923,פיילוט ג,2024-11-23 16:30:00,כץ,עמית,1004,בית ספר דה שליט רחובות,יא1,כיתה יא׳1,4,3,4,4,4,2,5,5,3
STU0924,פיילוט ב,2024-12-25 12:27:00,שלום,יעל,1005,תיכון עירוני ד׳ תל אביב,ט2,כיתה ט׳2,3,2,2,2,3,5,2,4,2
STU0925,פיילוט ב,2024-10-24 12:18:00,אלון,נועה,1007,תיכון מקיף גבעתיים,ט1,כיתה ט׳1,4,4,5,3,5,3,3,5,3
STU0926,פיילוט ב,2024-09-28 09:15:00,אברהם,אדר,1006,בית ספר נעמן עכו,י2,כיתה י׳2,4,3,4,1,2,5,3,3,2
STU0927,פיילוט ג,2025-01-29 14:03:00,פרץ,יוסף,1008,בית ספר עמל פתח תקווה,יא2,כיתה יא׳2,2,3,3,3,4,4,1,3,3
STU0928,פיילוט ג,2024-12-15 10:55:00,ביטון,גלית,1006,בית ספר נעמן עכו,י1,כיתה י׳1,3,2,2,2,2,5,1,3,3
STU0929,פיילוט א,2025-01-14 12:44:00,כהן,שירה,1005,תיכון עירוני ד׳ תל אביב,יא1,כיתה יא׳1,2,2,2,2,4,5,3,3,3
STU0930,פיילוט ג,2024-10-29 15:23:00,ברק,רונית,1002,בית ספר ריאלי חיפה,יב1,כיתה יב׳1,3,1,2,2,2,2,1,2,1
STU0931,פיילוט ג,2025-01-14 08:58:00,בן דוד,ליאור,1005,תיכון עירוני ד׳ תל אביב,י1,כיתה י׳1,1,1,1,3,1,3,1,2,1
STU0932,פיילוט ב,2024-09-20 17:05:00,בן יוסף,אורי,1001,בית ספר אורט נהריה,יא1,כיתה יא׳1,5,4,5,4,5,4,4,5,3
STU0933,פיילוט ג,2024-12-29 15:56:00,ביטון,אדר,1003,תיכון הרצליה תל אביב,יב1,כיתה יב׳1,5,4,5,5,4,2,5,5,4
STU0934,פיילוט ג,2024-11-15 08:39:00,שפירא,נועה,1002,בית ספר ריאלי חיפה,ט2,כיתה ט׳2,3,2,4,3,4,4,1,3,3
STU0935,פיילוט ב,2025-02-18 11:49:00,שלום,ליאור,1001,בית ספר אורט נהריה,ט2,כיתה ט׳2,2,2,2,3,4,4,3,3,3
STU0936,פיילוט א,2024-11-29 09:20:00,ברק,אייל,1003,תיכון הרצליה תל אביב,ט2,כיתה ט׳2,4,3,4,3,5,4,3,4,5
STU0937,פיילוט ב,2024-12-06 08:28:00,פרידמן,יעל,1004,בית ספר דה שליט רחובות,ט2,כיתה ט׳2,4,4,4,3,5,2,3,5,3
STU0938,פיילוט ב,2025-01-11 09:10:00,פרידמן,אורי,1001,בית ספר אורט נהריה,י2,כיתה י׳2,2,1,3,3,2,3,1,4,3
STU0939,פיילוט ג,2024-11-05 16:07:00,זיו,נועה,1008,בית ספר עמל פתח תקווה,יא2,כיתה יא׳2,4,2,3,1,2,3,3,3,2
STU0940,פיילוט ב,2025-02-27 09:41:00,שפירא,ניר,1001,בית ספר אורט נהריה,י2,כיתה י׳2,2,2,3,2,2,4,3,3,1
STU0941,פיילוט ג,2024-10-10 10:44:00,נחמיאס,יוסף,1001,בית ספר אורט נהריה,י1,כיתה י׳1,2,1,1,1,1,4,1,1,2
STU0942,פיילוט א,2025-01-11 10:47:00,אברהם,ליאור,1001,בית ספר אורט נהריה,יא1,כיתה יא׳1,3,1,2,3,1,2,1,1,1
STU0943,פיילוט א,2024-09-08 08:21:00,כהן,ניר,1002,בית ספר ריאלי חיפה,יב1,כיתה יב׳1,4,3,5,4,5,3,4,5,4
STU0944,פיילוט א,2024-09-04 13:57:00,שמש,מיכל,1001,בית ספר אורט נהריה,יא2,כיתה יא׳2,2,3,3,3,4,5,1,2,1
STU0945,פיילוט א,2024-12-31 15:57:00,דהן,שירה,1007,תיכון מקיף גבעתיים,ט1,כיתה ט׳1,3,2,4,2,2,5,3,2,2
STU0946,פיילוט ג,2024-10-03 11:32:00,ביטון,שירה,1006,בית ספר נעמן עכו,יא2,כיתה יא׳2,4,3,4,1,3,4,3,4,1
STU0947,פיילוט א,2024-10-18 12:21:00,זיו,גלית,1004,בית ספר דה שליט רחובות,יא2,כיתה יא׳2,1,2,2,2,2,2,1,1,1
STU0948,פיילוט א,2025-02-09 08:50:00,פרידמן,דוד,1005,תיכון עירוני ד׳ תל אביב,יב1,כיתה יב׳1,3,2,4,1,4,5,1,4,2
STU0949,פיילוט ג,2024-10-19 17:25:00,זיו,רונית,1001,בית ספר אורט נהריה,ט2,כיתה ט׳2,3,3,5,4,4,4,4,5,4
STU0950,פיילוט ב,2024-11-05 13:51:00,נחמיאס,יונתן,1008,בית ספר עמל פתח תקווה,יא1,כיתה יא׳1,3,1,4,2,4,5,2,3,1
STU0951,פיילוט א,2024-10-03 09:14:00,זיו,אורי,1008,בית ספר עמל פתח תקווה,יא2,כיתה יא׳2,2,2,2,1,1,3,2,1,2
STU0952,פיילוט ג,2024-12-11 16:12:00,ביטון,אייל,1002,בית ספר ריאלי חיפה,יא1,כיתה יא׳1,2,2,3,2,3,5,1,4,1
STU0953,פיילוט ג,2024-12-02 16:14:00,בן דוד,דוד,1001,בית ספר אורט נהריה,ט2,כיתה ט׳2,2,2,3,1,2,4,2,1,2
STU0954,פיילוט א,2024-12-18 11:17:00,לוי,יעל,1006,בית ספר נעמן עכו,ט2,כיתה ט׳2,1,2,3,3,1,4,1,3,2
STU0955,פיילוט ג,2025-01-21 12:13:00,כץ,שון,1005,תיכון עירוני ד׳ תל אביב,י2,כיתה י׳2,3,2,3,1,4,4,1,2,2
STU0956,פיילוט ב,2025-01-30 11:15:00,אלון,מיכל,1002,בית ספר ריאלי חיפה,ט1,כיתה ט׳1,3,4,4,3,5,2,5,5,4
STU0957,פיילוט א,2025-02-20 12:48:00,ברק,נועה,1004,בית ספר דה שליט רחובות,י1,כיתה י׳1,2,3,4,3,4,3,1,3,1
STU0958,פיילוט ב,2025-01-17 17:29:00,ביטון,מיכל,1002,בית ספר ריאלי חיפה,יא1,כיתה יא׳1,2,3,4,2,2,5,2,3,1
STU0959,פיילוט א,2025-01-03 12:14:00,בן דוד,אורי,1006,בית ספר נעמן עכו,י1,כיתה י׳1,3,1,4,2,3,5,1,4,3
STU0960,פיילוט ג,2024-09-27 12:53:00,דהן,תמר,1002,בית ספר ריאלי חיפה,יא2,כיתה יא׳2,2,1,3,2,2,3,1,1,2
STU0961,פיילוט ג,2024-10-27 17:27:00,דהן,אורי,1006,בית ספר נעמן עכו,י2,כיתה י׳2,4,3,4,3,5,3,3,5,4
STU0962,פיילוט ג,2025-02-12 09:36:00,פרץ,אורי,1008,בית ספר עמל פתח תקווה,יא1,כיתה יא׳1,3,3,4,3,3,3,3,2,3
STU0963,פיילוט ג,2024-12-22 15:36:00,בן דוד,יוסף,1004,בית ספר דה שליט רחובות,י1,כיתה י׳1,3,2,2,2,2,4,1,2,2
STU0964,פיילוט ג,2024-09-26 12:58:00,אלמוג,נועה,1007,תיכון מקיף גבעתיים,יב1,כיתה יב׳1,2,2,1,1,2,2,1,3,1
STU0965,פיילוט ב,2025-02-26 12:49:00,אברהם,רונית,1008,בית ספר עמל פתח תקווה,יב1,כיתה יב׳1,4,2,3,1,3,4,1,3,2
STU0966,פיילוט ב,2024-10-29 13:53:00,גרוס,אורי,1006,בית ספר נעמן עכו,יא2,כיתה יא׳2,2,1,2,1,1,3,2,3,2
STU0967,פיילוט ב,2024-11-29 13:51:00,זיו,ליאור,1002,בית ספר ריאלי חיפה,יא2,כיתה יא׳2,4,2,4,1,3,3,2,4,2
STU0968,פיילוט ב,2025-01-22 16:11:00,שפירא,שון,1003,תיכון הרצליה תל אביב,ט2,כיתה ט׳2,3,3,5,4,5,4,5,5,4
STU0969,פיילוט א,2024-11-30 14:08:00,שפירא,אורי,1002,בית ספר ריאלי חיפה,ט2,כיתה ט׳2,5,5,5,4,5,2,5,5,5
STU0970,פיילוט ג,2024-09-07 15:14:00,שמש,אייל,1005,תיכון עירוני ד׳ תל אביב,יא1,כיתה יא׳1,4,3,5,3,4,4,3,5,4
STU0971,פיילוט ג,2025-01-21 16:36:00,פרידמן,עמית,1004,בית ספר דה שליט רחובות,י2,כיתה י׳2,3,3,5,3,4,4,4,5,4
STU0972,פיילוט ג,2024-12-20 13:23:00,שמש,אדר,1003,תיכון הרצליה תל אביב,יב1,כיתה יב׳1,3,3,4,2,4,4,3,3,2
STU0973,פיילוט ג,2024-12-31 16:20:00,פרץ,שון,1006,בית ספר נעמן עכו,ט1,כיתה ט׳1,4,5,4,5,5,2,3,5,5
STU0974,פיילוט ב,2025-02-06 15:31:00,שלום,עמית,1004,בית ספר דה שליט רחובות,יא2,כיתה יא׳2,3,2,3,1,1,3,2,1,1
STU0975,פיילוט א,2025-02-22 13:04:00,דהן,גלית,1002,בית ספר ריאלי חיפה,ט2,כיתה ט׳2,3,3,4,1,3,4,3,2,1
STU0976,פיילוט א,2024-11-19 16:44:00,גרוס,אדר,1005,תיכון עירוני ד׳ תל אביב,יא2,כיתה יא׳2,3,1,2,3,1,3,1,3,1
STU0977,פיילוט ג,2024-12-01 17:07:00,מזרחי,שון,1004,בית ספר דה שליט רחובות,יא1,כיתה יא׳1,2,3,4,3,3,3,3,2,3
STU0978,פיילוט ב,2025-01-05 09:21:00,מזרחי,אורי,1002,בית ספר ריאלי חיפה,יא1,כיתה יא׳1,1,2,1,1,2,2,1,1,2
STU0979,פיילוט ג,2024-11-19 13:11:00,אלמוג,תמר,1007,תיכון מקיף גבעתיים,יא1,כיתה יא׳1,2,1,2,3,1,2,1,1,1
STU0980,פיילוט א,2024-09-25 16:16:00,כהן,שון,1008,בית ספר עמל פתח תקווה,ט1,כיתה ט׳1,4,3,4,4,5,4,3,5,4
STU0981,פיילוט א,2024-11-18 08:51:00,שלום,גלית,1001,בית ספר אורט נהריה,יא1,כיתה יא׳1,2,1,1,1,2,2,1,2,1
STU0982,פיילוט א,2025-02-22 10:38:00,אלון,גלית,1006,בית ספר נעמן עכו,יב1,כיתה יב׳1,3,5,5,4,4,4,3,5,3
STU0983,פיילוט ג,2024-11-19 12:06:00,אלון,דוד,1003,תיכון הרצליה תל אביב,י2,כיתה י׳2,1,2,1,2,1,4,1,3,1
